
 Lista de Imóveis da Caixa;;Data de geração:;27/10/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444408382190 ;AM ;MANAUS ;JAPIIM ;RUA PROFESSOR IZAAC LEWIS, N. 106, Apto 401, BL C ;311.000,00;311.000,00;0.00;Apartamento, 74.79 de área total, 70.05 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408382190
 8555537174098 ;AM ;MANAUS ;TARUMA-ACU ;RUA MUTUM DO NORTE, N. 35, Apto 103, BL 09 ;149.000,00;149.000,00;0.00;Apartamento, 123.86 de área total, 42.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537174098
 8787711362533 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 401, BL 04 ;163.000,00;163.000,00;0.00;Apartamento, 81.68 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711362533
 8787712531894 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8292, Apto 411, BL 03 ;155.000,00;155.000,00;0.00;Apartamento, 82.95 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712531894
 8787700381892 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 706, TR 12 ;216.000,00;216.000,00;0.00;Apartamento, 88.31 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700381892
 8787704868907 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 502, TR 06 ;245.000,00;245.000,00;0.00;Apartamento, 75.81 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704868907
 8787707321151 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. 212, Apto 408, ;237.000,00;237.000,00;0.00;Apartamento, 75.81 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707321151
 1444414131617 ;AM ;MANAUS ;PONTA NEGRA ;AVENIDA CECILIA MEIRELES (ESTRADA PONTA NEGRA), N. SN, LT 22 QD 02 ;1.093.147,10;1.080.000,00;0.00;Casa, 0.01 de área total, 242.92 de área privativa, 600.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414131617
 8787711183442 ;AM ;MANAUS ;COLONIA TERRA NOVA ; RUA TUDE MOUTINHO, N. 634, Apto 202, BLOCO 02 ;158.691,58;155.000,00;0.00;Apartamento, 103.95 de área total, 62.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711183442
 1444411779128 ;AM ;MANAUS ;D IND MAL CASTELO BR ;AVENIDA E, N. SN, Apto 404, PREDIO E LT 2-D ;299.000,00;291.000,00;0.00;Apartamento, 74.79 de área total, 70.05 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411779128
 1444412403091 ;AM ;MANAUS ;ALEIXO ;RUA DOS CRISANTEMOS, N. 198, TIPO B ;564.638,86;543.000,00;0.00;Casa, 213.91 de área total, 213.91 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444412403091
 8555500477682 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 75 ;120.000,00;114.000,00;0.00;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500477682
 8787704486192 ;AM ;MANAUS ;COLONIA TERRA NOVA ;AVENIDA TORQUATO TAPAJOS, N. 7080, Apto 402, TORRE  19, 4° PAVIMENTO ;218.830,59;202.000,00;0.00;Apartamento, 83.86 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704486192
 8787700679034 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. 212, Apto 701, TORRE 08 ;230.000,00;211.000,00;0.00;Apartamento, 88.31 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700679034
 8787704766187 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 405, TR 02 ;241.000,00;214.000,00;0.00;Apartamento, 88.31 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704766187
 8787715268272 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 504,  BL 20 ;172.403,94;149.000,00;0.00;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715268272
 8787708058675 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. 212, Apto 402, BL 5 ;248.000,00;214.000,00;0.00;Apartamento, 0.00 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708058675
 8787701262064 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. 212, Apto 602, TORRE 04 ;249.000,00;214.000,00;0.00;Apartamento, 88.31 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701262064
 8787707370756 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 306, TR 02 ;236.000,00;202.000,00;0.00;Apartamento, 88.31 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707370756
 8787708133880 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 308, TR 01 ;241.000,00;205.000,00;0.00;Apartamento, 88.31 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708133880
 8787708974582 ;AM ;MANAUS ;DA PAZ ;RUA WAGNER, N. 1340, Apto 404, BL 10 ;230.000,00;195.000,00;0.00;Apartamento, 0.00 de área total, 41.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708974582
 8787706962552 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 02, TR 09 ;184.093,74;156.000,00;0.00;Apartamento, 56.08 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706962552
 8787704737055 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 208, TORRE 01 ;235.000,00;198.000,00;0.00;Apartamento, 75.81 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704737055
 8787709043965 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 06, TR 01 ;241.000,00;202.000,00;0.00;Apartamento, 107.49 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709043965
 8787707789510 ;AM ;MANAUS ;ALVORADA ;AVENIDA SENADOR RAIMUNDO PARENTE, N. 417, Apto 502, BL 10 LT 16 VG DE GARAGEM 185 ;242.000,00;201.000,00;0.00;Apartamento, 89.21 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707789510
 8787709448515 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. 212, Apto 603, BL 02 ;241.000,00;195.000,00;0.00;Apartamento, 0.00 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709448515
 1444406550924 ;AM ;MANAUS ;CIDADE NOVA ;RUA ISABEL PIRES, N. SN, CS 503  QD 30 LT 40 ;236.190,88;190.000,00;0.00;Casa, 42.69 de área total, 42.69 de área privativa, 170.00 de área do terreno,  2 qto(s), a.serv, WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406550924
 8787704781682 ;AM ;MANAUS ;GILBERTO MESTRINHO ;RUA RAUL PAVON, N. SN, Apto 208, TR 06 ;241.000,00;191.000,00;0.00;Apartamento, 56.08 de área total, 43.58 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704781682
 8444406988782 ;AM ;MANAUS ;TANCREDO NEVES ;RUA FRANCISCO ALVES, N. 19, ;316.000,00;244.000,00;0.00;Casa, 283.26 de área total, 44.04 de área privativa, 168.79 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406988782
 10005410 ;AM ;MANAUS ;FLORES ;RUA II (ATUAL PIRAJUBA), N. 254, CJ DUQUE DE CAXIAS ;2.801.221,34;1.827.500,00;0.00;Prédio, 0.00 de área total, 48.49 de área privativa, 380.98 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10005410
 8444415791430 ;AM ;NOVA OLINDA DO NORTE ;CENTRO ;RUA NOVA ESPERANCA, N. SN, ZONA URBANA ;99.533,07;167.961,48;40.75;Casa, 0.00 de área total, 77.65 de área privativa, 286.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415791430
 8444417247843 ;AM ;NOVA OLINDA DO NORTE ;AEROLANDIA ; ESTRADA CURUPIRA, N. SN, KM 01 ;98.535,19;92.600,00;0.00;Casa, 77.65 de área total, 77.65 de área privativa, 300.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417247843
 8444416064877 ;AM ;PARINTINS ;LADY LAURA ;RUA PROJETA, N. 4782, ;61.697,94;107.971,86;42.86;Casa, 0.00 de área total, 49.85 de área privativa, 88.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416064877
 8555526137420 ;AM ;PARINTINS ;DJARD VIEIRA ;ESTRADA DO MACURANY, N. SN, CS 16 QD 17 LT 16 ;104.898,29;181.554,11;42.23;Casa, 0.00 de área total, 40.33 de área privativa, 250.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555526137420
 1444419325126 ;AM ;RIO PRETO DA EVA ;CENTRO ;RUA SENADOR FABIO DE LUCENA, N. SN, LT04B  QD13 ;59.561,65;168.000,00;64.55;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419325126
 1444418384013 ;AM ;RIO PRETO DA EVA ;CANAA ;RUA MONTE SINAI, N. SN, QD 03 LT 37 ;122.119,86;250.000,00;51.16;Casa, 0.00 de área total, 98.20 de área privativa, 210.00 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418384013
 8444428924701 ;AM ;RIO PRETO DA EVA ;BAIRRO NOVA CANAA ;RUA PRESIDENTE FERNANDO COLLOR, N. SN, LT 02 C, QD 13 ;74.802,38;153.000,00;51.11;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428924701
 1444419639660 ;AM ;RIO PRETO DA EVA ;LOT EL SHADDAI ;RUA PRESIDENTE FERNANDO COLLOR, N. SN, LT 2A QD 13 ;103.173,89;180.600,00;42.88;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419639660
 1444419828942 ;AM ;RIO PRETO DA EVA ;NOVA CANAÃ ;RUA PRESIDENTE FERNADO COLLOR, N. SN, LT 02B, QD 13 ;94.261,87;165.000,00;42.88;Casa, 0.00 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419828942
 8444426382367 ;AM ;RIO PRETO DA EVA ;LOT EL SHADDAI ;RUA SENADOR FABIO LUCENA, N. 0, QD 36 LT 16C ;97.778,11;165.000,00;40.75;Casa, 63.24 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426382367
 1444419512252 ;AM ;RIO PRETO DA EVA ;LOT EL SHADDAI ;RUA SENADOR FABIO LUCENA C/ RUA PRES CASTELLO BRAN, N. 04-C, QD 13 ;72.387,39;121.000,00;40.18;Casa, 63.24 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419512252
 1444413880268 ;AM ;RIO PRETO DA EVA ;NOVA CANAÃ ; RUA MONTE SINAI, N. SN, LT 36 QD 03 ;78.073,35;129.200,00;39.58;Casa, 66.05 de área total, 66.05 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413880268
 8444426228317 ;AM ;RIO PRETO DA EVA ;LOT EL SHADDAI ; RUA SENADOR FABIO LUCENA, N. 0, LT 16-A, QD 36 ;148.020,86;120.025,90;0.00;Casa, 63.24 de área total, 63.24 de área privativa, 153.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426228317
 1555514331393 ;AM ;TEFE ;SANTO ANTONIO ;RUA MINAS GERAIS, N. 2356 ;185.324,87;529.000,00;64.97;Casa, 518.40 de área total, 518.40 de área privativa, 234.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555514331393
 1444406887767 ;AM ;TEFE ;SANTA LUZIA ;RUA ESPIRITO SANTO, N. 538, . ;75.633,84;160.000,00;52.73;Casa, 0.00 de área total, 176.00 de área privativa, 88.00 de área do terreno,  4 qto(s), WC, 2 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406887767
 1444400573620 ;AM ;TEFE ;JERUSALEM ;RUA SANTA RITA, N. SN, LOTE 06 ;89.281,64;150.000,00;40.48;Terreno, 92.37 de área total, 0.01 de área privativa, 66.70 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444400573620
 1555536450883 ;AP ;LARANJAL DO JARI ;CASTANHEIRA ; RUA PRINCESA ISABEL, N. 147, LT 09 QD 09 A SETOR 11 ;180.000,00;180.000,00;0.00;Casa, 114.00 de área total, 114.00 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555536450883
 1444401798057 ;AP ;MACAPA ;JARDIM MARCO ZERO ;AVENIDA MARIA GEOVANETE PINHEIRO BORGES DA SILVA, N. 547, LT 48 QD 96 ST 11 ;230.943,91;840.500,00;72.53;Casa, 0.00 de área total, 301.20 de área privativa, 360.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401798057
 10198528 ;AP ;MACAPA ;NOVO BURITIZAL ;AVENIDA AURORA FERREIRA DA COSTA, N. 2106, ST 10, QD 64, LT 13 ;264.899,68;489.000,00;45.83;Casa, 0.00 de área total, 149.55 de área privativa, 300.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10198528
 8444420942255 ;BA ;ALAGOINHAS ;BARREIRO ;RUA G, N. 181 ;36.149,14;115.000,00;68.57;Casa, 0.00 de área total, 40.05 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420942255
 8444421956098 ;BA ;ALAGOINHAS ;BARREIRO ;RUA VIA DE PENETRACAO II, N. 179, 0 ;35.624,10;109.000,00;67.32;Casa, 0.00 de área total, 40.05 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421956098
 1444408128057 ;BA ;ALAGOINHAS ;CATU ;AVENIDA DOS FLAMBOYANS, N. 203, . ;147.459,73;345.000,00;57.26;Casa, 0.00 de área total, 357.67 de área privativa, 250.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), cozinha, 3 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444408128057
 1444401631519 ;BA ;ALAGOINHAS ;SILVA JARDIM ;RUA  PROFESSOR GUIOMAR  FLORENCE, N. 720, ;118.189,96;203.000,00;41.78;Casa, 0.00 de área total, 85.05 de área privativa, 102.87 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401631519
 1555512225740 ;BA ;ALAGOINHAS ;SILVA JARDIM ;RUA THOMPSON FLORES, TRAV OLGA BENARIO PRESTES N 04 ;168.250,98;264.000,00;36.27;Casa, 0.00 de área total, 161.64 de área privativa, 128.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 3 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555512225740
 8444410208842 ;BA ;ALAGOINHAS ;JARDIM PETROLAR ;RUA SANTO CRISTO, N. SN, ;153.017,31;240.097,09;36.27;Casa, 108.08 de área total, 108.08 de área privativa, 150.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410208842
 8555512380115 ;BA ;ALAGOINHAS ;MANGALO ;RUA DARCY RIBEIRO, N. 37, LT 20 ;147.000,00;147.000,00;0.00;Casa, 43.19 de área total, 43.19 de área privativa, 153.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512380115
 8787710367655 ;BA ;ALAGOINHAS ;CATU ;AVENIDA CONSELHEIRO JUNQUEIRA, N. 69 D, ;180.000,00;180.000,00;0.00;Casa, 118.75 de área total, 40.50 de área privativa, 127.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710367655
 8787700796316 ;BA ;ALAGOINHAS ;NOVO HORIZONTE ;RUA PROJETADA (ORIG AV PAULO AFONSO), N. SN, Apto 302, BL 17 VG 277 ;149.000,00;149.000,00;0.00;Apartamento, 45.60 de área total, 45.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700796316
 8787700796618 ;BA ;ALAGOINHAS ;NOVO HORIZONTE ;ALAMEDA DAS AGUAS (PROJETADA DA AV PAULO AFONSO), N. SN, Apto 103, BL 10 VG 232 ;142.000,00;142.000,00;0.00;Apartamento, 45.60 de área total, 45.60 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700796618
 1444411507055 ;BA ;AMELIA RODRIGUES ;CENTRO ;RUA FELINTO SANTANA, N. 55, LT 04, QD E ;109.897,30;194.000,00;43.36;Casa, 0.00 de área total, 99.96 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411507055
 1444403035549 ;BA ;BARREIRAS ;VILA RICA ;RUA COSTA RICA, N. SN, QD E LOTE 28 ;153.871,02;420.000,00;63.37;Casa, 0.00 de área total, 156.69 de área privativa, 375.00 de área do terreno,  3 qto(s), WC, 3 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403035549
